user,event_date,logon_count,after_hours_logon_count,logon_pc_count,device_connect_count,after_hours_device_count,device_pc_count,file_count,unique_file_count,after_hours_file_count,usb_file_count,usb_executable_count,http_count,http_domain_count,after_hours_http_count,job_site_count,leak_site_count,keylogger_site_count,email_count,external_email_count,external_attachment_email_count,external_email_size,after_hours_email_count,mass_recipient_email_count,z_after_hours_logon_count,z_logon_pc_count,z_logon_count,z_after_hours_device_count,z_device_connect_count,z_usb_file_count,z_file_count,z_unique_file_count,z_after_hours_file_count,z_http_domain_count,z_after_hours_http_count,z_external_email_count,z_external_attachment_email_count,z_external_email_size,z_after_hours_email_count,z_mass_recipient_email_count,z_job_site_count,z_leak_site_count,z_keylogger_site_count,z_usb_executable_count,generic_score,hybrid_score
JMD0520,2010-10-28,3.0,1.0,1.0,3.0,2.0,1.0,13.0,13.0,12.0,13.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.385164807134505,0.46193386979476253,1.212743199226663,8.643909088903776,1.3428832645361448,1.5439573261419832,1.4888402921458626,1.4888402921458626,10.0,0.9977686107127534,7.681145747868609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6885775703957457,1.8757517932993577
NGC0058,2010-10-02,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,6.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.723383702012536,0.08108461806223682,0.08108461806223682,5.385164807134504,1.154634652352497,4.15316448314169,4.15316448314169,4.15316448314169,10.0,0.7159732711736215,2.6376129767746637,0.0,0.0,0.0,2.8079907503679276,0.0,2.189297662728717,0.0,0.0,0.0,2.5055795878654004,1.87536353006474
HRB0351,2010-05-30,2.0,2.0,2.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,0.0,10.0,10.0,10.0,3.0,1.0,0.0,9.0,7.0,0.0,222724.0,9.0,0.0,3.0027292990780086,1.5794117816458284,0.5706424618344736,4.798214540391232,1.5936454875783996,1.924431394592944,1.924431394592944,1.924431394592944,9.25777561903392,0.8096460157850109,3.073735291499926,1.3368689689861517,0.0,0.7495380784199059,3.3323855225061156,0.0,2.9361010975735176,1.0249551540650874,0.0,0.0,2.323717091452351,1.87532810527284
ATP0662,2010-05-08,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,14.0,11.0,14.0,2.0,0.0,0.0,7.0,4.0,2.0,114433.0,7.0,0.0,3.683792514472883,0.4378648158727066,0.5900554719725798,6.0,2.10724948478888,0.26881206753476056,0.26881206753476056,0.26881206753476056,6.0,1.2174294586259573,7.7897798194628125,0.7601233519789213,0.7934380099824462,0.7126049246773836,6.50216664645249,0.0,4.573807287913576,0.0,0.0,0.0,2.3017368712719883,1.8717819618126417
GCL0016,2010-02-21,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,1.0,0.0,4.0,3.0,2.0,125369.0,4.0,0.0,1.612719263492134,0.35498302005060045,0.0,6.0,1.5636706007426457,3.87978093944526,3.87978093944526,3.87978093944526,6.0,0.710971362757432,3.0204951002874787,1.0195542889545983,1.7774848536273458,0.8837292219694396,2.274768410492659,0.0,0.0,1.4190095519414239,0.0,0.0,2.51428026738255,1.8696498012388718
QJR0688,2011-02-26,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,7.681145747868607,0.2672379794469516,0.2672379794469516,6.060147346449095,0.9946099732650738,0.5947788043139025,0.5947788043139024,0.5947788043139024,9.726617991763291,0.1948606131049823,8.566035239185544,0.0,0.0,0.0,5.319226934027345,0.0,0.0,0.0,0.0,0.0,2.6779965133527495,1.8683696604786626
BBS0422,2010-07-04,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,7.0,7.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,23478.0,5.0,0.0,2.171821818629242,0.33785079735407286,0.2545433226679887,7.681145747868609,1.2467206758651597,1.775105947131091,1.7751059471310917,1.7751059471310917,10.0,1.1157057974428737,5.0782355985339835,0.1198806578313702,0.0,0.7084545876086411,4.040847135235479,0.0,0.0,1.5688315364561596,0.0,0.0,2.4948312924943927,1.86827556168438
MAS0025,2010-10-01,2.0,1.0,1.0,5.0,5.0,1.0,19.0,19.0,19.0,19.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,97253.0,0.0,0.0,3.7416573867739413,0.6287677132370129,1.6705151813953336,5.250185226689782,5.250185226689782,5.489287380670623,5.489287380670623,5.489287380670623,5.489287380670623,0.6774584427588688,0.0,0.7562402614814602,0.0,0.67108695123398,0.0,0.0,0.0,0.0,0.0,0.0,2.6762083310276954,1.8671220914146713
MPT0376,2011-02-19,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0,2.0,104854.0,4.0,0.0,5.385164807134505,0.38342927194342746,0.661208830807069,6.476486946286815,1.1504169377992568,1.052179307853272,1.0178369589644156,1.0178369589644156,5.915596890002472,0.5036538557488586,4.421893314919438,1.244343030381969,2.0151591383435705,0.8822219461504673,6.320729793257716,0.0,1.3752504218879595,0.0,0.0,0.0,2.549248628921108,1.8585019749384453
KKW0879,2010-08-01,1.0,1.0,1.0,9.0,9.0,1.0,7.0,7.0,7.0,7.0,0.0,6.0,5.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,23800.0,4.0,0.0,3.1488638494023515,0.33347930134469883,0.26723797944695143,5.154735447901012,0.632989160350481,1.0754100858714446,1.0698219256307238,1.0698219256307238,5.429310678720442,0.288918567471318,4.215105000067489,0.0,0.0,0.4340251482236081,3.7006835475346627,0.0,0.0,7.681145747868609,0.0,0.0,1.7675846200761285,1.8584081097633485
JDF0593,2010-06-05,3.0,3.0,2.0,9.0,9.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19991.0,1.0,0.0,4.548371448967878,1.4238653490311879,1.02914056240536,6.169314420027728,0.6156544064712655,2.427602071459191,2.427602071459191,2.427602071459191,6.0,0.0,0.0,2.549509756796392,0.0,2.443131893265478,7.68114574786861,0.0,0.0,0.0,0.0,0.0,2.6534645970240827,1.851254370016802
BBS0422,2010-08-14,1.0,1.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,5.0,4.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,57196.0,4.0,0.0,1.8564249667492765,0.37211305114070714,0.20006925729645417,8.643909088903776,2.7563023004553444,2.497495035486604,2.4974950354866055,2.4974950354866055,7.607060097384738,0.3905752005771778,3.1719138397700783,0.6787381557786756,0.0,0.7372405655216967,2.925801290497051,0.0,0.0,1.6617036612020406,0.0,0.0,2.454331534114223,1.84757927529381
NGF0157,2010-07-11,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,106992.0,5.0,0.0,1.7331567730306463,0.3721130511407071,0.49616367919321036,10.0,2.623917932656985,2.527297588355707,2.527297588355707,2.527297588355707,6.0,0.0,2.2866842737205957,1.2556791330444972,2.478352027465923,0.800656637653607,2.9047455926683834,0.0,0.0,0.0,0.0,0.0,2.6470077645098717,1.8467496031464221
WDD0366,2011-02-22,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,56456.0,0.0,0.0,0.638392984859205,0.06355092297648376,0.5435680910816698,6.0,6.0,6.0,6.0,6.0,6.0,0.20214780214521358,0.0,0.36131657890724594,0.0,0.6874521762159889,0.0,0.0,1.1229338573213932,0.0,0.0,0.0,2.548306905928399,1.8431753911896618
PPF0435,2011-02-02,2.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,4.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.681145747868609,0.7337993857053429,1.8888489005454696,8.055712033045515,8.055712033045515,0.0,0.0,0.0,0.0,1.4997589925385437,8.938489790494119,0.0,0.0,0.0,0.0,0.0,5.619258072641534,0.0,0.0,0.0,2.1732541888570767,1.8429249034259565
PPF0435,2011-02-04,2.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807456457050176,1.8015273925812858,5.514039971651477,5.514039971651477,6.0,6.0,6.0,6.0,0.31791402200004804,3.8891157265357585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.630082334369245,1.8349411635134267
HJB0742,2010-11-23,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.385164807134504,0.4597827888457571,0.7527622587910607,3.34139917603513,3.34139917603513,6.060147346449095,6.060147346449095,6.060147346449095,6.060147346449095,0.5458627070502972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620187861331711,1.8280380427895657
THR0873,2010-02-23,2.0,1.0,1.0,8.0,2.0,1.0,21.0,21.0,3.0,21.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,8.0,6.0,3.0,199396.0,0.0,0.0,7.000000000000001,0.6236095644623235,1.8408014312857164,6.999999999999998,0.6202652230709521,0.5162598177674711,0.5140737478202729,0.5140737478202729,7.000000000000001,1.0538318251928769,10.0,0.9822318672814037,1.3856230304170882,0.7406251898767715,0.0,0.0,0.0,0.0,0.0,0.0,2.6170824240241957,1.825871458621532
MGS0974,2010-06-01,1.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,62811.0,0.0,0.0,0.0,0.41019310384658886,0.41019310384658886,0.0,1.5415927597920187,8.203673666568537,8.203673666568537,8.203673666568537,0.0,0.14328269667804167,0.0,0.0,0.0,0.7333107590130142,0.0,0.0,0.0,0.0,0.0,6.0,1.9144710321671967,1.8240495573259512
HFB0347,2011-01-02,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.7071067811865476,0.7071067811865476,6.0,1.7356311276993226,2.186416837103101,2.0724888183734116,2.0724888183734116,6.0,0.9505577758490518,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.612824799672049,1.8229010230270108
ATP0662,2010-07-04,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,6.0,7.0,1.0,0.0,0.0,7.0,2.0,2.0,62283.0,7.0,0.0,4.72079084471376,0.4723895599395189,0.6731239860936568,6.060147346449095,1.1665146479994932,1.2955288950714876,1.2955288950714876,1.2955288950714876,10.0,0.5495810561208561,4.156108150561833,0.05917117245181389,0.8054158354411856,0.5856054696874194,4.742495829225636,0.0,1.2688302197385635,0.0,0.0,0.0,2.503040014535484,1.8200761857072307
BAJ0654,2010-09-27,1.0,0.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,16198.0,0.0,0.0,0.0,0.5420801090548311,0.5420801090548311,6.0,1.4295898658133834,1.9046914444367282,1.8218981552912084,1.8218981552912084,7.355642162113471,0.4806090982201975,1.905498776518878,1.4824302080425575,3.3166247903554,1.7041286077697382,0.0,0.0,0.0,0.0,0.0,4.358898943540674,2.0872119367294175,1.8109884745180207
MPT0376,2011-04-30,3.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,66545.0,5.0,0.0,6.0,1.3938140782018447,1.1431572241226151,6.0,1.4694587100610244,1.3267011497947985,1.296266097880446,1.296266097880446,6.0,0.0,6.0,0.5360510571232703,0.6073779950870986,0.8115189408230327,6.0,0.0,0.0,0.0,0.0,0.0,2.5721128348996416,1.7944973266741686
HRL0540,2010-06-17,2.0,0.0,1.0,9.0,3.0,1.0,6.0,6.0,2.0,6.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0,119303.0,3.0,0.0,0.0,0.5171766591661137,0.7528032133213726,1.3842457367504326,0.6958350783643281,0.7053860797372665,0.7053860797372665,0.7053860797372665,1.2715827750806752,1.207821565821865,0.0,1.2117682318493483,0.8738281277887977,0.8848947490264082,1.70681334711598,0.0,0.0,7.681145747868609,0.0,7.681145747868609,0.7690961715536334,1.7869977995741688
QJR0688,2010-04-10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,46947.0,2.0,0.0,7.681145747868607,0.08361878099248912,0.08361878099248912,4.798214540391232,0.5478330233204567,0.43214314636471474,0.4110872003219877,0.4110872003219877,3.9967019273057893,0.0,4.11851192574413,0.0,0.0,0.7331897179477277,3.674183673607762,0.0,0.0,0.0,0.0,6.0,1.8609655101326827,1.7867201233483831
NMS0280,2010-12-19,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28466.0,1.0,0.0,1.8564249667492752,0.17677000790842018,0.17677000790842018,7.681145747868609,2.0044184534638343,4.058091753274326,4.058091753274326,4.058091753274326,6.0,0.0,1.3638203632028663,0.7232657279095295,1.949882514150664,1.0042537517784556,1.2197256640198892,0.0,0.0,0.0,0.0,0.0,2.560957947989079,1.7867148474342414
MPT0376,2011-01-30,2.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,27149.0,4.0,0.0,5.385164807134505,0.38353379101144885,0.6566196156298104,4.798214540391232,0.4258360424564725,1.4082924958156744,1.4082924958156753,1.4082924958156753,6.0,0.3184939245003542,7.681145747868609,0.1382082946457758,0.0,0.7201783451671231,10.0,0.0,0.0,0.0,0.0,0.0,2.5580853446455465,1.7847107055666602
BWP0202,2010-04-05,3.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,6.0,2.0,192191.0,0.0,0.0,2.8697800380671574,1.1130781061212045,0.9544359701507498,6.0,1.6771174774573994,2.988643100806813,2.988643100806813,2.988643100806813,6.0,0.46981007403747643,5.385164807134506,1.8123900185723782,1.940603124431048,0.9536983494180974,0.0,0.0,0.0,0.0,0.0,0.0,2.5570628738323875,1.7839973538365494
JMD0520,2010-10-20,4.0,1.0,2.0,2.0,1.0,1.0,11.0,11.0,3.0,11.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.385164807134505,1.6778779969879616,1.7049212015934085,7.681145747868607,0.8079974304850419,1.4054446367541247,1.3558324272766082,1.3558324272766082,9.726617991763288,1.5041948448653224,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5529771588249104,1.7811468549941234
MPT0376,2010-10-17,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,63546.0,5.0,0.0,4.798214540391232,0.2713797603626202,0.0,3.775478418443892,0.3296474161415433,1.5998246243259917,1.5579787689259137,1.5579787689259137,8.217171728183652,0.0,5.20187651435287,0.5485584204612142,0.9019215007991402,0.7800759707434911,9.96581467587381,0.0,0.0,0.0,0.0,0.0,2.551407490726886,1.7800517377164322
PNH0761,2011-05-13,3.0,2.0,1.0,3.0,0.0,1.0,23.0,23.0,0.0,23.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,30191.0,0.0,0.0,7.042890971334735,0.5231557137011703,2.3583793868172216,0.0,3.191065613817589,1.8548186782458498,1.8548186782458498,1.8548186782458498,0.0,1.2561632351157719,6.0,0.7124450100001267,0.0,1.0931846136351497,0.0,0.0,0.0,0.0,0.0,7.681145747868607,1.6529865284194127,1.7784559527935466
ATP0662,2010-09-12,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,84780.0,4.0,0.0,2.9342754330939758,0.41586029564108234,0.5094437113945971,10.0,1.2290100458363733,1.5775807614843653,1.5775807614843653,1.5775807614843653,10.0,0.0001976070544916992,2.6447434557153096,0.038829879817087604,0.07276162795876417,0.6471293111188693,3.773966542098448,0.0,0.0,0.0,0.0,0.0,2.533566042084494,1.7676042154077864
NGF0157,2010-10-17,3.0,3.0,2.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,57786.0,5.0,0.0,2.388672528552883,1.8511866557146364,1.239485848924889,2.6654885148568095,1.541592759792019,3.675570980443186,3.6755709804431875,3.6755709804431875,10.0,0.69831311411817,3.055180090140263,0.3034976119697657,0.7965844386332478,0.5245722695139943,3.355485103785392,0.0,0.0,0.0,0.0,0.0,2.530369705151647,1.7653742128964982
HRB0351,2010-02-06,3.0,3.0,2.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,1.0,11.0,4.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,27914.0,12.0,0.0,4.073157376663194,1.894176682328124,1.2583144863629196,5.656854249492381,1.3695790408347586,1.621446224905315,1.621446224905315,1.621446224905315,5.656854249492381,0.0,3.2493242155145494,0.0,0.0,0.27245727295373184,3.582318116214573,0.0,0.0,0.0,0.0,3.937003937005906,2.0708365332952843,1.765223483218121
RGG0064,2010-10-18,3.0,0.0,1.0,3.0,3.0,1.0,12.0,12.0,12.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15189.0,0.0,0.0,0.0,0.6807456457050176,1.4002918074414958,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.20254639619789205,0.0,0.7056254428460165,0.0,0.0,0.0,0.0,0.0,0.0,2.529589366740882,1.7648297907494526
GCL0016,2010-11-13,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.08192235062035,0.3628444562893247,0.6642555704150768,6.0,1.390451870923638,4.15316448314169,4.15316448314169,4.15316448314169,6.0,0.7094246503770422,3.309069598147153,0.0,0.0,0.0,2.2524932167148464,0.0,0.0,0.0,0.0,0.0,2.528747009513503,1.7642420996605834
RUM0880,2010-11-08,3.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,1.0,9.0,8.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,218127.0,0.0,0.0,3.5131019740280878,0.5911434594243188,1.2718718301198046,0.0,0.0,0.48136259328008496,0.47815709471096174,0.47815709471096174,0.0,0.8739074234409843,7.681145747868608,1.2967949150464448,0.9781887535898384,0.890235462176372,0.0,0.0,6.0,3.5131019740280887,0.0,4.358898943540673,1.10587499656447,1.761122165312204
VFM0814,2010-01-22,1.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,117757.0,0.0,0.0,0.0,0.24289270698209522,0.0,0.0,1.1153372111915774,10.0,10.0,10.0,0.0,0.9221177955529763,2.724973042542134,1.1743326729507355,0.0,0.7261089970086795,0.0,0.0,0.0,0.0,0.0,0.0,2.517355547327933,1.756294567903209
TDS0984,2010-06-27,2.0,2.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,1.0,6.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,13523.0,2.0,0.0,2.666713530298176,0.2218011988607291,0.47985845041095704,4.019419917637095,1.1677023516036789,1.6795265464976183,1.6795265464976183,1.6795265464976183,5.385164807134504,0.7439733759129963,2.82907568785516,0.0,0.0,0.3924249454262687,1.5925924539172607,0.0,0.0,0.0,0.0,7.681145747868609,1.6203400865815702,1.7556793654648195
NMS0280,2010-08-08,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,75855.0,2.0,0.0,2.549509756796389,0.3434535257362826,0.3434535257362826,4.358898943540673,1.3950998241634918,2.963655339304969,2.963655339304969,2.963655339304969,6.712795394277753,0.8566526475709483,3.480178027920046,1.757258481327113,0.0,1.3840769849634622,3.008498861541105,0.0,2.462144197547995,0.0,0.0,0.0,2.3071581526062386,1.7527931412106312
CLB0774,2010-06-21,2.0,1.0,1.0,8.0,3.0,1.0,19.0,19.0,10.0,19.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,71754.0,0.0,0.0,2.2360679774997876,0.6030226891555273,1.4650886617403922,6.8586614665984245,0.6245096275414578,0.6369352097000106,0.6331824568371215,0.6331824568371215,6.696596082265588,1.0608768822360692,6.0,2.1411248667612903,0.0,1.3655119212956293,0.0,0.0,6.0,0.0,0.0,0.0,2.0075355405242354,1.7494434003657455
SBN0866,2010-08-04,2.0,1.0,1.0,3.0,1.0,1.0,24.0,24.0,2.0,24.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,9.0,2.0,2.0,84813.0,0.0,0.0,7.681145747868609,0.6807456457050176,1.8671347504177545,6.0,1.9548227790628947,1.1046169148996674,1.0963005841519133,1.0963005841519133,6.0,0.8701809023322028,6.0,0.40660261919246266,1.8920031214034048,0.8466383357327772,0.0,0.0,0.0,0.0,0.0,0.0,2.5019477825328025,1.7455449645577692
NMS0280,2010-05-29,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,87399.0,2.0,0.0,2.549509756796389,0.3091854417793346,0.3091854417793346,8.643909088903778,2.1840403844779965,1.9650641190647198,1.9650641190647193,1.9650641190647193,5.913484571067922,0.19525528487475516,1.4570529594671286,1.7558621377298336,2.23606797749979,1.2407414517129882,3.6518582343853727,0.0,0.0,0.0,0.0,0.0,2.498465122609858,1.7431152018208314
JDF0593,2011-03-20,2.0,2.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20478.0,1.0,0.0,4.949875002403854,0.35860327417322474,0.5254337590208585,10.0,0.6874642481555506,0.0,0.0,0.0,0.0,0.0,0.0,2.999999999999999,6.0,2.9629448097056343,6.0,0.0,0.0,0.0,0.0,0.0,2.4973340534700643,1.742326083816324
EHD0584,2010-10-07,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.643909088903776,0.46290356902683283,1.7210266101605936,8.643909088903776,8.643909088903776,2.4735893086356535,2.4735893086356535,2.4735893086356535,2.4735893086356535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495802965599547,1.741257882976428
BJM0111,2010-11-06,2.0,2.0,1.0,7.0,7.0,1.0,26.0,26.0,26.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,15346.0,2.0,0.0,3.6837925144728816,0.5142286204344889,1.3764311992680496,6.481573176165676,0.47202010726059535,0.7683881549567833,0.7416266023303436,0.7416266023303436,8.691355712250287,0.20189043344780963,2.9021585779141756,1.067876478174019,0.0,1.2050214770621015,10.0,0.0,0.0,0.0,0.0,0.0,2.4712482418984454,1.7241266803942643
MCD0125,2010-03-20,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,8.0,8.0,8.0,0.0,1.0,0.0,7.0,7.0,3.0,148814.0,7.0,0.0,2.2387593143059754,0.0,0.3351487833009175,6.0,1.0924625702469606,1.2091414205126039,1.2091414205126039,1.2091414205126039,6.0,1.268179670512072,3.0226137455398754,1.8228161246509194,1.7979201115340981,0.8513238661480887,2.933077711210077,0.0,0.0,3.3166247903554,0.0,0.0,2.072066123683926,1.7155853599246906
FKK0055,2011-01-09,2.0,2.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,5.0,3.0,1.0,115818.0,5.0,0.0,1.8851803008455519,0.27856903370984887,0.4602346138691085,4.358898943540671,2.054177842902792,3.746050092227523,3.746050092227523,3.746050092227523,9.59980523616206,0.6856134239075031,2.505619813471469,0.6924280275123303,0.34106182902406396,0.6650461526630338,2.3282677717284823,0.0,0.0,0.0,0.0,0.0,2.4550597542411055,1.7128323866798412
SBN0971,2010-09-25,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7516228977511727,0.42008402520840293,0.42008402520840293,3.7416573867739413,1.103856146635408,2.507447115724342,2.507447115724342,2.507447115724342,4.790235404279683,1.1311226740910694,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385164807134504,1.8191675439349506,1.7075140265818438
HAD0246,2011-01-22,2.0,2.0,1.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,131356.0,5.0,0.0,1.336841836629546,0.0,0.0,7.750576015460308,2.8902629936558277,3.2142153167179317,3.2142153167179317,3.2142153167179317,10.0,0.0,0.8152456634692784,0.7394496115679149,0.0,0.6344675766346591,1.5773212300403705,0.0,0.0,0.0,0.0,0.0,2.4279297299738882,1.6939044627724802
HRB0351,2010-05-08,2.0,2.0,1.0,2.0,2.0,1.0,15.0,15.0,15.0,15.0,0.0,10.0,7.0,10.0,0.0,2.0,0.0,8.0,6.0,0.0,166601.0,8.0,0.0,3.559962526413142,0.30577179241119073,0.554255425181561,6.0,3.14938224112708,1.7560545817089426,1.7560545817089426,1.7560545817089426,6.0,0.4708933127708554,3.538564269039405,1.143412230556392,0.0,0.6728919679736203,3.577862069255152,0.0,0.0,1.8719647758657387,0.0,0.0,2.2077952380412156,1.6926914850410826
MAR0955,2011-02-16,2.0,1.0,1.0,5.0,5.0,1.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7416573867739413,0.7071067811865475,1.6937423133496607,4.85702911514167,4.398074384127963,5.163925507039919,5.163925507039919,5.163925507039919,5.493298085682081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42592898376109,1.6925085933216908
